tier,division,summonerName
EMERALD,I,m-QkSsHyKCSUIkCtBOfcTFGKSLivHLUW_0zIvlJyAmamtuXCO20zpZdgXEeC0Eu2fqTlKA5GNPomWQ
EMERALD,I,LsZ2Ntp0PpvBgGN2yohvR0UvDeoF2uY26IpVVZnKmYoqXRfU1aRhnaUL1i0xLCP6yhPZX3Nf8HVxAA
EMERALD,I,tZOF_eR8lEQipOkDDqfrw0jOb3HCNoKCOwxveYdp6t39wg2L6__SGXcMuJPl-xkKXAGC7vc8KhMnTg
EMERALD,I,t9oUVaIO97RhFm5KEYx3_TDooFdjedfBge4MxThi_JP55dpGAloCTjmRL-zqyWCPyYZtGf7d9VvJsA
EMERALD,I,xTBbg7Gdbcbv4PZ1b-HRyHcgZmaIUthT58lcJey3rdxOh3VkpHURpB5IXgoMk-OhwpWUz5hfNkQXfg
EMERALD,I,MAUIzc61bdX865IdOxOnKKQjXtq-Yc0KV5_j-5NA1oVjInPhM_Ip767-f1h8aGNriGMrksNmF0DyrQ
EMERALD,I,SuvC4UdEcXSJ1voanmQ1LThLkOoWqFv1pD8OkIIBi7Zm3sQwexf8r0qq6p1XizbHahcUJZTDGEx-Ww
EMERALD,I,w11g9zkJrS52fdP06-yOqv17d7SjMzEdhylqM6gcN7XY6EHaj9lqk1w0vbTZLdb6Mpk5ubJN2qyLlg
EMERALD,I,HkGoMPSdkmEfM39rXKIcUobl3oq5NBNqw9NqSXJ_4WoPxGBiVTlEIRJhUhrKoWHHDcqPX9PvoMxLbw
EMERALD,I,8GDRAkn67jG_WaPIyZs8DhJDPaYUdMN7KPzv1j5u4r1zY4EEZN8VMf-FlbprAPbbJGCZ0iaXlZsD5Q
EMERALD,I,2dN9ac4_3Wao4MqgRsXpZvK1EjPIp3i7Me2zVoN99V3t4B90NOUTlV4OOCj7Q3i62bDLAUCprZsQSA
EMERALD,I,Bv14JwQVs1Hkv0bZYhH1P4gBwGdqaTtBVTg6eQJL9D11C6BPl6eSIYI1CATKsFxWt6XrIHzeMNjbfQ
EMERALD,I,SM9rxhSgKSBG9tPHOfj5jAoHxtFWu58W7zd92Enas8-_3zXkFRxf7B0Ojsb15oHvOta_0bpGkvrNVg
EMERALD,I,o_qnanj-0dz5aKTSFWFn8VXUNsY4WrWCGECDIHIuamBXDybMvTY4eRGC2uhxZsORhCm47tyRXUkJ3g
EMERALD,I,P5ixapVuRun4dY9OS80kR8p0rNUM2GtmNCoHoeFt1LKUVCOfwE_fP9fiQFMnNK7VS880_Jhr8QNfQg
EMERALD,I,tSKf8o_CqquF6F1n_RSL-CmOGIRGCtKfuL8XXF5G7EENlC5I77oOZASB7BsU2I_4zLxtihK6I5pPRA
EMERALD,I,CpzgUsBygihyz7dAd7wjxlDgVS7UqgVZoBv-zYIhH_gZpdO2_ppp3bnkILr_ARR9RXYLuD7e3AZoWw
EMERALD,I,HgKGtl0Ru959m7cut_NFPb_meJMQfxu2Ic67cVIKntA7nXO03XDf4AKdqKEn4i07GOxzXx3YwU8AZg
EMERALD,I,EU0m1UDR4-U2gdaHfY1MQwpqsCRIdFvEFp7g9xSuPw9cKs_NAxC-JfOo54_sQX9PJdcs_6OyrkZshw
EMERALD,I,Q5G2XJFsUuBrx4DO6waYAt6n9I9orTUzSxnq_w1ome60kr9MlJywD-TSZUHJuRBFF2fnQIYJ6mMXzA
EMERALD,I,tNxVYs0L7msSbZEhW_jmYGFaxd5SmFhurx5DRjHX_cert4qTaALHL54v2zBDeoEndXuy51SOl7ThkA
EMERALD,I,OXPZa4Y5ek8ONxkw2QwYClXd99Xs3E63tOcpe39mBqbktcyQrvGGvjdQLPTv6326BqrjqjeoNyrP_g
