tier,division,summonerName
DIAMOND,I,ca1pat8UMSGeAzlrtJLW8_kunbtMtFTkHdYkYQDz1HNA0BdrLJNMVaoBm2o5_blth5vmGGrmSCZDUA
DIAMOND,I,ynD2BDMIhjQnpAPnOaUUPmbl58AB9as84ZO1kF9kTHhZV1eH7VyH0kJwTgQMM1kYWkfsKANBCVFh4Q
DIAMOND,I,dk9IKqN1b7Oy7NrFzAOWo-0wmV1HsU1gTXhx8Q-SOitLB21toKbDFvtZX6NnOPgEvcq5DozpKsTxig
DIAMOND,I,JpJ0m-Bv3PvzkAhFfusxAQc2LgWncF2bu3WKb73eVc_DSmEFlHZa5dN4-Z5eQNTNwU4og50lA5uLwA
DIAMOND,I,re2Wyf9mDWZbxkqurSw0gA3xOeCpIg0RA-PdigwGbh1xnR8rbp0vdFwFFjnYrU7JmC3MynS-Jbol0Q
DIAMOND,I,oiFKBKwdBrTNV2fC40GQA8e6X3CIjsmPZvGe8mpzXyAh0cekn1Dkg4EVbjOIM72r7QAjAjeNq7GPSQ
DIAMOND,I,8eRL39-MNLFWPqUdTRTvEScC7F9kQFaStI7L_dLtFLfQDuMbFejjdkUPrWymfPAQvh9_2joohICk1Q
DIAMOND,I,5wYz4sX_DJ6NeFOrMf6yLL-j91XSERXOnJJ6abajtP2ihaW_9DOB-9VmDPLXKaQTIS6dvIS_kKcjHQ
DIAMOND,I,wueT5MNdk0BzCn7D0polx75VIt6VHkaa87daR4qCNT8RZuWrNEd_iMLHCkE4rKeaMySCnhaJpaCn8Q
DIAMOND,I,rHT_Ttush9LF23jJLn0otd3o6sMgkBEAdf9LXqQLe7OPVeuELjC1Sl5VOHe3Z7t8RGKfumoKP3eb1g
DIAMOND,I,5eYRFe7hw2Czers3TiMZrawGNQz8eLww2prLTu8vWEVLvGo4r2pNIxTbUU7SYXAbuACodRcp4JLUGQ
DIAMOND,I,XeKUuOte9Il35J6SUEz4znDliOE6YMBUGivk4ZTV7xaKKHanCXXSr4-z7alGdQLY18J8c-ShSMPeiA
DIAMOND,I,l2Q9rdcNrArdUnmu8jizYlMWVB03z51UUFzScUgINcYjcEoBUdEpBgeHNK9StxfUPHbN62hOcJM0iw
DIAMOND,I,JdxR4ruS9O6NSNru5nncqijO6caL82JmBiy5R6fI6-IlMaOnNCZ835nWq2rjz0V5o9fHQspeqAVdkg
DIAMOND,I,f_r5khcfNCnIJsoY7kpO6m3kKRos4_8qNngj30D2legB8LjluDF_MmKkERjwymEorrC-CHi1gRKdvA
DIAMOND,I,xcldWTPaiiiwCvpFLJ30gioYkuWHKCnNO39tI8H9F-VQOWdnsxJNgamlOuyiHhRjTtUqVjs48m9wCA
DIAMOND,I,Glk3FnUdSeOgzU5yVBXL7XEI3pUOENY8l2GY_mcHgwu68vl47znEdqwnPpijNwSszyzMXD3z3xcgZw
DIAMOND,I,atHd3Q6VjOhd1k6oU_5zAJrk8VKBLEWWjf1DUjRpIgAeRoZe9xILgRsHPqnPH6fhoGnfN6ggWmmeiQ
DIAMOND,I,PUKvZAxGkorJJ-sktDZs1Pir-Wh8sxJa31uCUXaLD62PtPf2ToIfQFY9f6RDTaVnrPGnwKuqVWhmIg
DIAMOND,I,3gwPac4kBIo7K3R_53H7pXocvSDEy7uO4GXR73XqSALCcfX8siV5NYD31-gnXZUzyMnOqQ_OfNA-mg
DIAMOND,I,IZWZZw9g0Z1mzlvLMDKhS8BYwiZs4LdCf8UqIl-1YkzQ7MRU2XdQ2-I3DjrEqq5VtfEFLXT7HCDFJQ
DIAMOND,I,fqZCzj76VwHQkCgkXCCHbZTK4nSDKJmWGYpJTpCTf4doJOjWzy9xA2Qu7T4Q2qYSflq3wOl0j9I0Cg
DIAMOND,I,YTZ0OZFldwn4OAx_jqD82-zrKseW7GZkantQfem6TLO2PASRvnNP6Mj4cbRhFFCojF2FhWZN4xii0w
DIAMOND,I,ou_Oxc3u5ikotTNQ5KzawJ3dq0R-ky4psFglEB2gi46TlwyTffXkaI4J5s1xUPOd-JA8GMEOY5LcXg
DIAMOND,I,5jHO9ZL8vULNffRibggla3WCD5LfPuuJYi3uz4DGy5TCX6oqEz_jq2pz2UO9Uf0usGgjDFgBdXXRow
DIAMOND,I,a1_auIWZWEqJQkXxpnEw5P94qGjNbGq7UoLDy8Ov61J_TSuq_AOEca5sdpPGlWuvcUI99WiOGDK_kg
DIAMOND,I,lCOEDSMnDXolkNOp7YfKlrH7FVwieDmCA_tN8m6KG80SC5UJZ9wnRN5diN2cZezagMnrO9TNo-RW5w
DIAMOND,I,SKWxSrJ7-Nx5Toz-a19T8f0vft9Z4JwkEmK9H2MLy-oBL5rRpJPPV1JNCmRMORBxZpDQyeJEZ98c-w
DIAMOND,I,yrWkgWeb3MfIdFjLGDoaBSPkPjEtz4L-BPW_VPXw9QuHAFd31VkEpdATUEI-NTzjnRNhXdhdmyZRUA
DIAMOND,I,h4HPngVJAIRNpNkKmjyZS3eLgxs1tJmLHqH8aaQNzTRAMo0Slnbk8t0I9OIEVCWdS1AveG-O3eQJAg
DIAMOND,I,4AWyHz3w87NRIxCT6PJMTcaZvsiYVM5kXmpkUMT_nrrJqjV3gq-CB5APbQC4ve2QGIKU40pH8kiTpw
DIAMOND,I,06p47wpkY08DvqEL9j9605vA6IR1OuwJsJyyAVKO0Dr4yyLIYXDpqvKb8bxmRuQ2mn6PfhwOWUINyA
DIAMOND,I,KWs2QjxZrHk4i-ZU4HhwdnhrPuVjvISqhkJ2uJim6sd7zLsj1ycwyNMjrC2m_e7nnWjzfBVtM9lJSA
DIAMOND,I,_V2Ub6S_BG1_2xl8yTI3Hn9mN_RPIM8YBVIunbsVjFYDrBzf0IqLwH6g1w1lYJljyS8ng9aV7CeGjw
DIAMOND,I,McLKmzuhHGls6Ldb2ZHz47jPHARqte_pJhIA9bBsWLnS0V3gId-6H_af_UL9-uEKhU6ey5lcDJ6KKg
